Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
7241,Programmable responsive ability,White Inc,Education,457346,70607,2023-04-29,2023-06-13,45,Suspended,1880,37.56,120.74,GBP,GoFundMe,Online,No,62865,Oceania,Melanesia,Developing,Afghanistan,New Anthony,Matthew Franklin,22,wwilliams@rasmussen.info,584878,45.85313029,0,0.185254603,42.27426999,Yes,GoFundMe,20.33,No,Elderly,Subscription,444
7242,Integrated regional circuit,Cook Group,Education,175676,99473,2023-09-11,2024-02-26,168,Cancelled,858,115.94,487.29,GBP,Kickstarter,Offline,No,27020,North America,Mexico,Underdeveloped,American Samoa,Brownburgh,Christopher Smith,17,laura76@peterson.org,261166,49.88296506,257,6.898933625,19.89594664,Yes,Indiegogo,14.68,Yes,Children,Grants,782
7243,Polarized well-modulated instruction set,Hart-Cook,Disaster Relief,273421,248163,2024-02-28,2024-04-19,51,Active,856,289.91,819.09,AUD,Indiegogo,Hybrid,Yes,34780,South America,Chile,Developed,Panama,Sarahhaven,Kyle Scott,24,deleondouglas@gmail.com,924844,77.09007743,223,1.41713176,17.98797006,No,GoFundMe,27.34,Yes,Adults,Grants,601
7244,Reduced context-sensitive hardware,Herring-Werner,Arts,367005,31721,2023-11-26,2024-05-22,178,Suspended,10,3172.1,11273.59,INR,Indiegogo,Offline,No,73197,Asia,South Asia,Underdeveloped,Peru,Kimberlymouth,Reginald Cain,4,kwatson@wolfe-mendoza.biz,27314,80.55969685,305,4.144105138,22.10841401,Yes,JustGiving,20.31,Yes,Youth,Crowdfunding,718
7245,Quality-focused full-range emulation,"Williams, Copeland and Simmons",Education,279678,258159,2022-11-19,2023-01-25,67,Cancelled,1986,129.99,485.09,INR,Kickstarter,Hybrid,Yes,30718,North America,Canada,Developing,Western Sahara,Danielside,Teresa Mooney,11,gonzalezedward@little.org,986373,84.77658359,232,6.655977018,49.04274202,No,Kickstarter,18.5,No,Elderly,Crowdfunding,914
7246,Implemented interactive circuit,Cordova-Thompson,Climate,240072,237894,2024-02-25,2024-07-05,131,Suspended,229,1038.84,2567.82,EUR,JustGiving,Online,Yes,81959,North America,Canada,Developing,Iceland,Darrylbury,Stephen May,23,andrewsalexandria@potter-dillon.com,982724,44.93608995,215,6.298181781,54.40591282,No,JustGiving,7.31,No,Youth,Grants,318
7247,Upgradable neutral moratorium,"Wilson, Duncan and Martin",Health,389752,310935,2023-11-09,2023-12-19,40,Completed,191,1627.93,6702.51,USD,JustGiving,Offline,No,21275,Africa,West Africa,Developed,Andorra,Port Heather,Paul Walker,21,hubbardscott@king-michael.org,251092,61.92476275,308,8.041726512,69.76458724,Yes,JustGiving,21.69,No,Elderly,Subscription,377
7248,Horizontal grid-enabled matrices,"Bond, Henderson and Preston",Climate,411325,8458,2023-03-06,2023-05-22,77,Suspended,1508,5.61,9.17,USD,Kickstarter,Online,Yes,33610,Oceania,New Zealand,Developed,Sierra Leone,Teresastad,Ronald Ramos,21,richardsonjulie@yahoo.com,538771,10.31018793,290,9.64977639,24.36567782,No,JustGiving,18.26,Yes,Youth,Grants,159
7249,Phased tertiary encoding,"Yang, Ballard and Wilson",Health,238048,163527,2023-04-06,2023-07-27,112,Suspended,89,1837.38,7522.45,INR,GoFundMe,Offline,No,80681,Oceania,Australia,Developed,Congo,Johnsonhaven,Darren Vaughn,13,kara04@hicks-gonzales.com,145547,90.6807743,101,0.68654017,73.24629531,No,Kickstarter,9.95,No,Elderly,Subscription,390
7250,Realigned real-time algorithm,Johnson Ltd,Disaster Relief,86473,33998,2023-01-02,2023-03-15,72,Completed,979,34.73,110.26,GBP,Kickstarter,Hybrid,No,82215,North America,Canada,Developed,Swaziland,Zacharyberg,Deborah Esparza,23,kimpena@smith.com,304882,33.45374992,17,3.566218931,18.835083,No,Kickstarter,4.13,Yes,Adults,Crowdfunding,864
7251,Sharable neutral solution,Richards-Elliott,Startup,275670,108728,2023-03-04,2023-06-03,91,Suspended,643,169.09,302.02,EUR,Kickstarter,Hybrid,No,26871,Asia,East Asia,Developed,Albania,South Donna,Carrie Frazier,6,tammy92@hotmail.com,408432,37.23871051,454,8.423327052,48.8338741,Yes,Indiegogo,5.83,Yes,Children,Crowdfunding,704
7252,Reactive responsive monitoring,Hawkins-Spencer,Startup,5629,4826,2022-07-18,2022-08-30,43,Completed,1869,2.58,12.44,INR,Kickstarter,Hybrid,Yes,30290,South America,Brazil,Underdeveloped,Norfolk Island,Reneebury,Gary Brown,8,josephrowland@hotmail.com,690639,84.36966546,489,1.462125719,10.0552058,No,JustGiving,20.78,No,Adults,Subscription,768
7253,Multi-tiered mission-critical core,"Greene, Hood and Reyes",Health,209908,208428,2023-02-15,2023-05-12,86,Suspended,1486,140.26,580.05,INR,JustGiving,Offline,No,14392,South America,Chile,Developed,Saint Helena,Nicholasbury,Dominic Webb,7,aaron78@gmail.com,705663,42.89722106,412,2.907930831,75.15604573,No,GoFundMe,20.86,No,Elderly,Subscription,89
7254,Realigned system-worthy support,Walker-Ortiz,Education,213594,55759,2022-06-29,2022-10-31,124,Cancelled,577,96.64,459.16,USD,Kickstarter,Online,No,14690,Asia,East Asia,Underdeveloped,Bangladesh,Port Joseburgh,Janice Irwin,3,dannyarnold@yahoo.com,151904,38.73480871,364,6.331809339,37.67038474,Yes,GoFundMe,1.52,Yes,Children,Grants,971
7255,Team-oriented 3rdgeneration extranet,Wright Inc,Arts,431039,428804,2023-10-29,2024-01-03,66,Active,400,1072.01,4028.39,USD,JustGiving,Online,Yes,93357,North America,Canada,Developed,Svalbard & Jan Mayen Islands,East Cindytown,Jennifer Haley,1,xspencer@yahoo.com,853212,84.80294696,405,2.018486664,66.09700409,Yes,Indiegogo,16.56,Yes,Children,Crowdfunding,696
7256,Multi-layered 6thgeneration capacity,"Doyle, Estrada and Barnett",Startup,211717,48865,2022-04-23,2022-06-09,47,Suspended,282,173.28,561.05,USD,GoFundMe,Online,No,46161,Africa,North Africa,Underdeveloped,Colombia,Whitakerfort,Scott Lucas,12,dawn42@sanchez.com,202186,81.88714516,378,8.873943603,9.184088156,Yes,JustGiving,24.69,No,Elderly,Grants,486
7257,Cross-group object-oriented complexity,Mathis-Randall,Disaster Relief,84330,31983,2024-02-19,2024-05-28,99,Cancelled,534,59.89,128.55,GBP,Kickstarter,Hybrid,Yes,23645,South America,Chile,Underdeveloped,Barbados,Port Joseph,Christina Jimenez,16,sharihorne@watson-bailey.com,419627,53.79760104,236,4.833620292,68.50640565,Yes,Indiegogo,1.12,No,Adults,Subscription,666
7258,Reactive bi-directional flexibility,"Garcia, Kelly and Roberts",Health,261979,44447,2023-07-20,2023-09-07,49,Completed,816,54.47,134.04,GBP,JustGiving,Hybrid,No,18969,Europe,Southern Europe,Developed,Belgium,Hernandezstad,Phillip Weiss,6,prichardson@hotmail.com,828184,0.530712879,70,3.007705867,24.49568474,No,Indiegogo,7.29,Yes,Children,Events,239
7259,Ergonomic web-enabled functionalities,Davis and Sons,Startup,240912,211093,2023-12-24,2024-05-19,147,Completed,1913,110.35,207.92,INR,Indiegogo,Hybrid,No,8119,Europe,Northern Europe,Developing,Dominican Republic,Lake Scott,Linda Miller,8,salinasriley@white.info,663301,9.456827328,244,8.88397396,90.50696979,No,JustGiving,13.23,No,Children,Grants,167
7260,Inverse scalable algorithm,Reed-Meadows,Startup,441940,173135,2022-08-15,2022-09-27,43,Active,164,1055.7,3534.32,USD,Kickstarter,Offline,Yes,54311,Africa,West Africa,Developing,Falkland Islands (Malvinas),Port Raymondport,Dale Meyers,24,richardsonveronica@hernandez.com,763885,19.78299376,500,3.485086042,70.87398013,No,Kickstarter,1.1,No,Adults,Events,466
7261,Compatible national Graphical User Interface,"Evans, Brown and Lynch",Disaster Relief,151120,9866,2022-06-13,2022-10-09,118,Active,1215,8.12,25.27,USD,JustGiving,Offline,Yes,22459,North America,Canada,Developing,New Zealand,Brettview,Carl Sutton,3,sueboyd@hotmail.com,192501,76.92762031,294,7.515509765,35.51731584,Yes,GoFundMe,26.66,No,Elderly,Subscription,434
7262,Profound upward-trending Graphic Interface,Martinez LLC,Disaster Relief,469592,438771,2023-02-01,2023-07-19,168,Completed,316,1388.52,4823.49,AUD,Indiegogo,Online,No,80821,North America,Mexico,Underdeveloped,Northern Mariana Islands,Robinsonfurt,Sandra Myers,25,arussell@young.info,734563,35.6900278,324,0.949286918,35.03295958,Yes,Indiegogo,18.27,No,Elderly,Grants,565
7263,Upgradable actuating support,Hill-Flores,Climate,32440,24926,2023-08-19,2024-02-06,171,Active,719,34.67,146.26,EUR,Indiegogo,Online,Yes,84120,Europe,Western Europe,Developing,Saint Kitts and Nevis,East Jacobmouth,Michael Johnson,12,gperez@hill.com,135738,46.66514293,273,0.879309357,11.73615721,Yes,JustGiving,16.26,Yes,Youth,Grants,735
7264,Mandatory upward-trending utilization,Turner Ltd,Startup,63187,19606,2023-01-08,2023-05-08,120,Active,1645,11.92,35.52,INR,GoFundMe,Offline,Yes,10436,Oceania,New Zealand,Underdeveloped,Japan,Andrewview,Kimberly Wise,25,jeffreykerr@gmail.com,453749,50.21059983,399,5.70652368,50.62136899,No,JustGiving,10.84,No,Elderly,Crowdfunding,737
7265,Multi-tiered solution-oriented implementation,Gordon-Cardenas,Startup,121655,119939,2024-01-17,2024-04-02,76,Cancelled,1878,63.87,134.1,EUR,GoFundMe,Offline,Yes,38030,Africa,West Africa,Developed,India,East Tanyaville,Linda Singh,21,destinylowe@hotmail.com,210058,81.10525136,230,1.207488126,22.71897802,No,GoFundMe,27.32,No,Elderly,Grants,583
7266,Future-proofed scalable archive,Kim-Perkins,Arts,107578,103238,2023-04-27,2023-10-15,171,Active,1999,51.64,88.5,INR,JustGiving,Offline,Yes,34785,Europe,Southern Europe,Developed,Nigeria,Lake Samanthabury,Jessica Richardson,7,scotttim@yahoo.com,311538,79.62700578,63,6.512731365,57.81194509,No,GoFundMe,7.74,No,Children,Subscription,982
7267,Synergized intangible help-desk,"Nelson, Martin and Spears",Disaster Relief,292598,290156,2022-12-26,2023-02-20,56,Active,1192,243.42,394.74,AUD,Kickstarter,Online,Yes,46344,Oceania,New Zealand,Developed,Malta,East Carlos,Kenneth Wiggins,17,cody77@perkins.net,700206,98.47089046,297,8.624196237,95.07605841,No,JustGiving,23.25,No,Youth,Crowdfunding,659
7268,Reactive analyzing software,Vasquez-Jackson,Disaster Relief,222339,19070,2023-04-01,2023-06-26,86,Completed,353,54.02,174.54,EUR,JustGiving,Hybrid,No,60684,Asia,Southeast Asia,Underdeveloped,Holy See (Vatican City State),Port Caroline,Keith Cox,12,arthurfoster@jackson-moore.com,545873,69.61959018,382,3.447272153,60.66899685,Yes,GoFundMe,16.14,Yes,Children,Crowdfunding,166
7269,Quality-focused reciprocal project,"Diaz, Castillo and Villarreal",Arts,98412,22544,2024-03-17,2024-05-26,70,Completed,1015,22.21,48.38,USD,JustGiving,Online,No,44534,Europe,Western Europe,Developed,Saint Kitts and Nevis,North Sergioview,Peggy Wood,6,dbrown@edwards.net,640274,33.02992692,289,8.945447776,6.14485839,No,Indiegogo,7.44,No,Adults,Subscription,895
7270,Organic optimal algorithm,Grant LLC,Startup,482811,374261,2022-08-27,2022-12-07,102,Suspended,1472,254.25,1031.17,EUR,JustGiving,Online,No,48482,Oceania,New Zealand,Underdeveloped,American Samoa,Lake Robertberg,Stephanie Bates,0,christinepierce@velez.com,495377,84.17348632,145,9.476283415,15.70141108,No,Kickstarter,2.68,No,Adults,Crowdfunding,11
7271,Implemented non-volatile complexity,Mccarthy-Jones,Climate,342106,48,2022-06-13,2022-11-27,167,Active,516,0.09,0.27,USD,Indiegogo,Hybrid,Yes,14828,Africa,West Africa,Developed,Norfolk Island,Raymondstad,Katherine Rivera,23,randystevenson@yahoo.com,510277,74.68667836,396,4.508920613,40.5675865,Yes,JustGiving,23.82,No,Elderly,Subscription,572
7272,Grass-roots user-facing paradigm,"Gordon, Dyer and Russell",Education,460630,225586,2023-08-01,2023-10-07,67,Active,1220,184.91,837.7,INR,JustGiving,Online,No,60026,Asia,South Asia,Developed,Dominica,Lindaton,William Clayton,1,angela36@hudson.com,749461,34.84387554,481,2.160195513,38.77425292,No,JustGiving,29.65,Yes,Youth,Events,692
7273,Devolved impactful middleware,Perez and Sons,Arts,308843,88982,2023-11-07,2023-12-09,32,Cancelled,621,143.29,291.58,GBP,Indiegogo,Offline,Yes,7289,Oceania,New Zealand,Developing,Kazakhstan,West Dustintown,John Marshall,25,brian21@gmail.com,489715,69.91127731,190,2.882707837,27.98784333,No,GoFundMe,19.98,Yes,Elderly,Grants,464
7274,Proactive global superstructure,Black Ltd,Education,408320,138796,2022-08-07,2022-09-09,33,Suspended,235,590.62,2160.97,INR,GoFundMe,Online,No,82939,Oceania,Melanesia,Developing,Reunion,Jasonstad,Rodney Patton,4,michaelsmith@hotmail.com,363587,26.39285707,399,9.881814273,13.64948341,No,JustGiving,6.42,No,Elderly,Subscription,473
7275,Extended exuding protocol,Davis-Sanders,Arts,237746,110,2022-07-09,2022-11-30,144,Suspended,318,0.35,1.53,USD,Indiegogo,Offline,Yes,93543,Africa,West Africa,Underdeveloped,Central African Republic,Port Amyborough,Timothy Moran,20,spencer32@yahoo.com,68851,3.739722739,215,3.958905985,90.52806423,No,Kickstarter,17.89,No,Youth,Crowdfunding,865
7276,Vision-oriented exuding alliance,Ochoa-Garcia,Startup,240407,239971,2022-09-07,2023-03-05,179,Suspended,650,369.19,847.79,EUR,JustGiving,Offline,No,89967,Europe,Northern Europe,Underdeveloped,Sierra Leone,New Williamfurt,Ashley Benitez,15,jesus72@yahoo.com,424712,36.48573001,137,6.516526515,52.81494138,No,GoFundMe,26.74,Yes,Children,Events,436
7277,Devolved well-modulated analyzer,Brady Group,Education,454111,248069,2022-09-30,2023-01-15,107,Completed,99,2505.75,11299.32,INR,Kickstarter,Offline,Yes,84455,North America,USA,Developing,Falkland Islands (Malvinas),South Alison,Melody Page,15,john15@white.com,483187,20.26979693,417,8.998579454,45.95098402,Yes,JustGiving,28.32,Yes,Elderly,Crowdfunding,808
7278,Up-sized zero administration complexity,Le-Campbell,Education,179068,148374,2023-01-16,2023-04-06,80,Suspended,718,206.65,429.87,USD,Kickstarter,Hybrid,Yes,30188,South America,Chile,Underdeveloped,Ecuador,Jeffreyland,Kevin Osborne,14,proctorderrick@flores.net,744127,41.64668278,473,2.654426806,54.06036328,Yes,JustGiving,20.03,No,Adults,Crowdfunding,138
7279,Ergonomic 24/7 emulation,Gutierrez LLC,Arts,77372,67646,2023-06-16,2023-09-26,102,Cancelled,320,211.39,458.71,AUD,Indiegogo,Hybrid,No,68844,Oceania,Australia,Developed,Tokelau,Tracyport,Douglas Vargas,5,erikareed@howell.com,672952,73.07609099,80,5.403450674,63.78193601,Yes,GoFundMe,11.73,No,Children,Subscription,846
7280,Focused zero administration customer loyalty,Richards and Sons,Health,291755,262847,2024-01-26,2024-06-15,141,Suspended,1826,143.95,572.17,EUR,JustGiving,Offline,No,89042,Oceania,Melanesia,Developing,Jordan,South Adamstad,Jessica Garcia,21,rebecca28@bruce.org,819419,97.20553838,288,5.039170069,15.31088501,No,GoFundMe,13.92,No,Children,Subscription,199
7281,Future-proofed object-oriented moratorium,Erickson Ltd,Arts,458808,61528,2023-01-09,2023-03-16,66,Suspended,1945,31.63,152.38,EUR,Kickstarter,Offline,No,30606,Oceania,New Zealand,Developed,Brunei Darussalam,Marshville,Daniel Edwards,18,ashley03@stewart.com,607299,53.75873468,81,0.102968607,20.38465269,Yes,Indiegogo,26.49,No,Children,Grants,599
7282,Re-engineered motivating interface,Ford PLC,Climate,309389,132293,2023-11-26,2024-02-08,74,Completed,1306,101.3,180.98,AUD,Indiegogo,Offline,No,974,South America,Brazil,Underdeveloped,New Zealand,Pughfurt,Paul Graves,18,qscott@yahoo.com,533352,15.34175812,233,1.25918191,90.95351511,Yes,Indiegogo,29.63,No,Youth,Crowdfunding,666
7283,Exclusive bandwidth-monitored array,Martin-Reynolds,Arts,398846,369515,2024-03-11,2024-08-14,156,Suspended,635,581.91,1992.55,INR,Kickstarter,Online,Yes,8877,North America,Mexico,Developed,Reunion,Port Andrew,Christina Watkins,0,tricia13@turner-murray.com,601389,55.10163838,7,2.681946095,78.73765288,No,Indiegogo,2.45,Yes,Youth,Grants,109
7284,Team-oriented disintermediate protocol,"Foster, Davis and Carey",Health,376450,256105,2023-01-16,2023-05-29,133,Active,690,371.17,1210.63,AUD,JustGiving,Online,Yes,81795,Oceania,Australia,Underdeveloped,Ghana,North Mariah,Jeremy Andrews,9,imorse@smith.com,577605,46.03286296,364,3.220761903,4.749341379,Yes,Kickstarter,8.46,No,Youth,Events,688
7285,Future-proofed 24hour open system,Rosario-Flynn,Disaster Relief,396987,273048,2022-12-28,2023-03-16,78,Active,1240,220.2,925.87,INR,Kickstarter,Online,No,87307,Africa,East Africa,Developed,Palau,Emmamouth,Gregory Sanford,15,jason86@jordan-johnson.com,640957,82.83927755,410,8.929269408,77.93856195,No,Indiegogo,3.05,No,Elderly,Subscription,173
7286,Progressive mission-critical adapter,"Pollard, Martin and Saunders",Startup,480082,442433,2022-09-12,2023-02-15,156,Active,1739,254.42,1026.45,USD,GoFundMe,Hybrid,No,48485,Asia,Southeast Asia,Developed,Paraguay,Alexandraville,David Rodriguez,1,john12@gmail.com,206468,62.30580528,375,0.829440651,64.41227408,No,Kickstarter,5.79,No,Youth,Grants,97
7287,Synergized holistic help-desk,Li Ltd,Arts,59159,8770,2023-06-19,2023-08-29,71,Cancelled,980,8.95,35.88,USD,Kickstarter,Offline,No,78632,Oceania,New Zealand,Underdeveloped,Moldova,North Amanda,Emily Wise,7,nlarson@yahoo.com,46747,40.25790756,236,1.308968687,3.928753026,No,GoFundMe,21.74,Yes,Elderly,Grants,58
7288,Phased user-facing solution,Chandler and Sons,Arts,65908,11936,2023-09-16,2023-10-27,41,Active,33,361.7,1597.47,INR,Indiegogo,Offline,No,30335,South America,Argentina,Developing,Ukraine,South Andrewport,Megan Murphy,15,vwest@sparks.org,682104,11.76194489,244,4.213656396,11.79359054,Yes,Kickstarter,21.42,Yes,Elderly,Crowdfunding,336
7289,Triple-buffered context-sensitive leverage,"Miller, Gibson and Dalton",Arts,460230,291219,2022-10-19,2023-03-19,151,Active,1780,163.61,662.8,INR,JustGiving,Online,Yes,63068,Oceania,New Zealand,Developing,Turks and Caicos Islands,Lake Harryland,Holly Ramos,2,buckleyjohn@diaz.com,97102,11.25909314,109,4.883366836,19.68947796,No,Kickstarter,8.23,No,Adults,Subscription,458
7290,De-engineered incremental portal,Hunt Group,Climate,219592,200175,2023-12-14,2024-04-16,124,Suspended,607,329.78,558.32,AUD,JustGiving,Offline,Yes,1694,Europe,Northern Europe,Underdeveloped,Chad,Simmonsland,Christian Lynch,15,hbrown@scott.com,192543,47.18202225,83,9.918463738,59.7028501,Yes,Indiegogo,23.19,Yes,Children,Grants,104
7291,Quality-focused coherent function,Mcconnell-Moss,Startup,31910,10644,2023-05-16,2023-10-13,150,Completed,1027,10.36,17.46,GBP,Indiegogo,Online,Yes,78749,North America,Mexico,Developing,Hungary,Lake Jeffery,Dustin Lyons,14,chale@hotmail.com,850058,60.96453401,125,5.615946188,72.48808308,No,GoFundMe,9.29,Yes,Children,Crowdfunding,413
7292,Virtual grid-enabled groupware,Reynolds Group,Health,14976,5227,2024-04-02,2024-09-19,170,Suspended,1524,3.43,15.61,EUR,Indiegogo,Hybrid,Yes,80914,North America,USA,Developed,Saudi Arabia,South Omar,Jessica Ross,14,kellybrown@hotmail.com,761022,65.41347226,442,7.358472734,48.06300077,No,Indiegogo,24.91,Yes,Children,Subscription,397
7293,Virtual transitional alliance,Smith-Ritter,Education,267326,69615,2024-03-14,2024-09-03,173,Suspended,71,980.49,1983.34,AUD,JustGiving,Offline,No,54577,Africa,West Africa,Underdeveloped,Sierra Leone,West Jameschester,Jerome Leonard,3,coledorothy@barnett-mack.biz,723428,38.37202157,94,0.879258219,50.00000933,Yes,JustGiving,16.99,No,Children,Crowdfunding,781
7294,Customizable client-driven middleware,Chase Group,Arts,470472,216108,2022-07-09,2022-12-30,174,Active,1621,133.32,585.36,GBP,JustGiving,Online,Yes,38748,Europe,Western Europe,Developing,Greenland,Collinsview,Anthony Huff,4,williamsjennifer@yahoo.com,518449,83.57492438,283,5.400939604,85.2365341,No,Indiegogo,5.99,Yes,Adults,Events,277
7295,Assimilated systematic installation,"Taylor, Garcia and Wise",Education,18329,14680,2022-12-21,2023-01-31,41,Completed,1010,14.53,64.88,AUD,Indiegogo,Hybrid,Yes,46967,Africa,East Africa,Developing,Chad,North Chelseachester,Maria Campbell,22,mckeekimberly@david.com,79659,92.98902584,378,0.181833078,27.81841776,No,GoFundMe,10.02,No,Youth,Grants,761
7296,Phased directional monitoring,Berry PLC,Climate,127128,123512,2023-02-28,2023-06-19,111,Cancelled,63,1960.51,5678.56,INR,GoFundMe,Offline,Yes,38773,North America,Mexico,Underdeveloped,Congo,East Davidchester,Ryan Logan,6,henrycharles@hotmail.com,149753,15.20480214,23,4.757019065,66.59425545,No,Indiegogo,12.2,No,Adults,Events,430
7297,Team-oriented tertiary software,Ellis-King,Disaster Relief,310053,86845,2022-06-05,2022-09-06,93,Suspended,548,158.48,653.35,INR,Kickstarter,Online,No,97534,South America,Argentina,Developed,Venezuela,Brownville,Matthew Franklin,3,owinters@yahoo.com,419566,79.40377407,18,6.695310388,15.96041095,No,GoFundMe,17.16,Yes,Elderly,Grants,233
