Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
9741,Mandatory mission-critical success,"Lopez, Hardy and Wright",Startup,72701,10748,2022-05-29,2022-07-22,54,Suspended,712,15.1,25.7,INR,JustGiving,Online,No,48012,Europe,Southern Europe,Underdeveloped,Malawi,New Scotthaven,Jennifer Chen,19,bmiller@robinson.com,153382,79.35572133870366,298,1.221646194918472,73.18996345584723,Yes,Indiegogo,25.34,No,Elderly,Grants,1000
9742,Monitored fault-tolerant instruction set,Phillips Group,Education,52424,40960,2024-03-17,2024-09-07,174,Completed,1063,38.53,81.38,AUD,GoFundMe,Online,No,43371,North America,Canada,Underdeveloped,Belize,Lake Latoyafort,Crystal Murray,5,kimberlymoody@gmail.com,490623,54.95029980211016,98,2.4508781658438217,60.537885881455544,No,GoFundMe,13.58,No,Children,Events,738
9743,Customer-focused well-modulated Graphical User Interface,"Villanueva, Gomez and Long",Startup,14803,13185,2023-08-30,2023-12-28,120,Suspended,476,27.7,119.84,EUR,JustGiving,Online,Yes,24234,South America,Chile,Developed,Croatia,West Mary,Joseph Miller MD,5,leewilliam@gmail.com,174686,90.73021771956353,283,8.952245185712908,59.80166300667824,Yes,Indiegogo,29.39,Yes,Children,Grants,577
9744,Reverse-engineered analyzing portal,Bradley-Rogers,Disaster Relief,221897,38275,2023-11-17,2024-04-21,156,Completed,1665,22.99,64.26,USD,Indiegogo,Hybrid,No,77833,Asia,South Asia,Underdeveloped,Saint Helena,New Elizabethtown,Anthony Barajas,10,feliciaadams@hotmail.com,748057,48.63759433898682,206,9.325427158760341,16.26763996465641,No,JustGiving,13.43,No,Elderly,Events,233
9745,Universal regional process improvement,"Carter, Lopez and Myers",Climate,199106,80792,2022-11-11,2023-02-09,90,Suspended,444,181.96,604.74,INR,Indiegogo,Offline,Yes,46113,Europe,Western Europe,Underdeveloped,United States Virgin Islands,Port Robertfort,Bonnie Jackson,22,madison02@yahoo.com,931809,3.575648560589295,261,4.665399716087003,59.587912360705374,No,JustGiving,12.34,No,Youth,Subscription,888
9746,Upgradable 5thgeneration firmware,"Barnes, David and Robinson",Disaster Relief,150020,121151,2023-10-11,2024-01-29,110,Completed,1927,62.87,310.02,USD,Kickstarter,Hybrid,Yes,26825,Asia,East Asia,Underdeveloped,Central African Republic,Lake Jeffrey,Carlos Merritt,2,henrybaker@harmon-johnson.net,535669,90.98505036404744,329,5.319897298315035,88.28451586388455,No,GoFundMe,21.98,No,Youth,Subscription,608
9747,Intuitive client-server hierarchy,Owens-Gregory,Startup,326075,225495,2023-01-28,2023-04-18,80,Suspended,1551,145.39,626.8,INR,JustGiving,Online,No,35419,Asia,Southeast Asia,Developing,Lithuania,East Beth,Anthony Mcpherson,6,dperez@yahoo.com,259608,16.59269134753081,117,6.892619053214311,45.74430457884737,No,Kickstarter,5.25,Yes,Children,Grants,184
9748,Devolved contextually-based capacity,Dennis-Gomez,Arts,432907,184364,2023-08-01,2023-11-22,113,Cancelled,538,342.68,849.52,USD,Kickstarter,Online,Yes,86172,South America,Chile,Underdeveloped,Norfolk Island,North Julia,Isabella Dalton,12,gwendolyn61@yahoo.com,661840,99.3190719006309,231,7.10959944160737,69.65076130368864,Yes,GoFundMe,18.69,No,Elderly,Subscription,844
9749,Proactive context-sensitive paradigm,Eaton-Humphrey,Arts,106652,22586,2022-06-17,2022-08-22,66,Suspended,1846,12.24,46.65,AUD,Kickstarter,Online,Yes,32650,Europe,Southern Europe,Underdeveloped,Bhutan,East Stacyland,Michael Perry,23,hernandezcharles@thompson.com,509136,77.72042038904257,334,7.258013654161319,84.54904091299133,No,Indiegogo,10.42,Yes,Youth,Crowdfunding,169
9750,Multi-tiered multi-state website,Taylor-Lewis,Education,303057,149142,2022-05-29,2022-10-10,134,Cancelled,590,252.78,420.13,EUR,JustGiving,Offline,No,86358,North America,Canada,Developing,Turkmenistan,Lynchtown,Jessica Alexander,25,blevinsdavid@hotmail.com,992460,33.01955351272028,244,9.434624394785391,31.474329326789807,Yes,Indiegogo,18.19,Yes,Youth,Grants,535
9751,Automated disintermediate firmware,"Thompson, Wilson and Gentry",Health,109197,38845,2022-06-04,2022-08-31,88,Suspended,1758,22.1,50.92,USD,GoFundMe,Hybrid,No,34636,Asia,South Asia,Underdeveloped,Saint Martin,West Amandamouth,David Bonilla,10,kenneth07@phillips-miller.com,995985,32.35854744313631,406,9.217447596502549,75.56023376497416,No,Kickstarter,4.75,No,Children,Subscription,20
9752,Networked system-worthy secured line,Cruz Group,Arts,17176,12113,2023-07-27,2023-11-26,122,Completed,1714,7.07,28.81,AUD,Indiegogo,Online,No,76199,Asia,East Asia,Developed,Lebanon,Lukefurt,Trevor Larson,3,david15@yahoo.com,900127,52.179181686115406,320,4.542574094337686,10.445935595341426,Yes,Kickstarter,12.75,Yes,Youth,Events,915
9753,Robust regional toolset,Gomez-Smith,Health,241397,173585,2024-01-12,2024-02-27,46,Suspended,1562,111.13,523.72,INR,Indiegogo,Offline,Yes,89348,Oceania,New Zealand,Underdeveloped,Mayotte,West Timothyborough,Kevin Gregory,15,meyershane@jimenez-malone.info,477280,11.462426310184082,176,1.8257439127623398,10.02146804379298,Yes,GoFundMe,8.43,No,Elderly,Subscription,675
9754,Innovative clear-thinking leverage,Smith-Davis,Arts,38026,20981,2023-03-14,2023-07-07,115,Cancelled,1232,17.03,83.64,USD,GoFundMe,Hybrid,No,81330,Africa,North Africa,Developed,Martinique,Leechester,Erin Phillips,20,matthew12@hotmail.com,350799,9.129685393254706,338,6.81240130302869,72.18165535612486,Yes,JustGiving,13.19,No,Children,Subscription,468
9755,Mandatory radical paradigm,Martinez-Brown,Disaster Relief,34505,19715,2024-03-30,2024-08-27,150,Active,64,308.05,840.08,GBP,JustGiving,Online,No,44132,Europe,Northern Europe,Developing,Turks and Caicos Islands,South Johnstad,Sarah Washington,17,jocelynjackson@yahoo.com,730645,22.10191470811943,109,0.17175729140928464,36.75724627260969,Yes,GoFundMe,13.66,Yes,Adults,Grants,602
9756,Front-line actuating secured line,Marshall-Wu,Education,188747,18072,2022-10-08,2023-03-28,171,Completed,1547,11.68,26.15,INR,JustGiving,Hybrid,Yes,17748,North America,Mexico,Developing,Korea,Johnsonburgh,Kelly Smith,21,bgriffin@ewing.biz,575891,67.60808762427715,311,2.3452760221895694,90.2389575023244,No,Indiegogo,10.96,Yes,Elderly,Crowdfunding,709
9757,Operative coherent Local Area Network,"Chapman, Martinez and Brown",Disaster Relief,193268,103693,2023-01-21,2023-05-22,121,Suspended,1220,84.99,260.14,EUR,Kickstarter,Hybrid,Yes,98133,Oceania,Melanesia,Developing,France,Allenburgh,William Petersen,15,christinamichael@yahoo.com,46015,25.013029140306465,12,8.744541539019583,35.32579668341205,Yes,JustGiving,21.76,No,Elderly,Events,493
9758,Organic cohesive groupware,Hernandez and Sons,Disaster Relief,383855,350653,2023-08-25,2024-01-01,129,Active,560,626.17,2569.46,USD,GoFundMe,Offline,Yes,38476,Oceania,Melanesia,Developing,New Zealand,Stevensport,Scott Rangel,9,joneslauren@sparks.com,573982,25.575253233938668,423,4.65003425166588,75.95346666539352,Yes,Indiegogo,6.98,Yes,Elderly,Events,124
9759,Polarized optimizing benchmark,Roman-Green,Arts,340544,292069,2022-11-29,2023-03-04,95,Active,1728,169.02,296.01,USD,GoFundMe,Offline,No,45212,Asia,Southeast Asia,Developing,Jamaica,Stevenchester,Vanessa Combs,2,amber21@craig.com,428103,22.905853969217517,122,6.361309385725108,4.993383323521739,No,GoFundMe,5.66,No,Adults,Crowdfunding,313
9760,Reactive content-based architecture,Robinson LLC,Disaster Relief,404532,207734,2023-06-10,2023-08-04,55,Completed,1875,110.79,214.37,INR,Indiegogo,Offline,Yes,94986,South America,Chile,Developed,Zimbabwe,Matthewburgh,Robert Torres,1,asalas@morris.net,636799,80.62281409699933,226,4.1456872164068805,86.38749408241719,Yes,GoFundMe,23.9,No,Elderly,Grants,515
9761,Enhanced leadingedge Graphical User Interface,Nielsen-Garcia,Startup,373827,137402,2023-08-30,2023-11-02,64,Cancelled,395,347.85,1422.49,USD,Kickstarter,Online,No,76289,South America,Argentina,Developing,Saint Barthelemy,Whitemouth,David Cook,19,oneillantonio@erickson.biz,156623,20.43380107414733,8,9.627155876346118,1.142424626119265,Yes,Indiegogo,8.72,Yes,Children,Crowdfunding,470
9762,Future-proofed intermediate policy,Howard and Sons,Climate,36577,11276,2023-02-16,2023-04-28,71,Completed,262,43.04,164.83,EUR,JustGiving,Online,No,20212,Asia,Southeast Asia,Developed,Marshall Islands,South Daniel,Lindsey Lee,17,qsmith@coleman-jones.com,277329,16.909189066574314,336,1.9717621982853428,73.84005858953832,Yes,GoFundMe,26.56,No,Adults,Subscription,466
9763,Ergonomic fault-tolerant attitude,Kline-Rice,Startup,119290,30396,2022-07-19,2022-09-29,72,Active,1087,27.96,129.74,GBP,Indiegogo,Offline,No,95422,Asia,East Asia,Developed,Reunion,Port Amy,Melissa Hall,0,allenwillis@wilson.net,855799,67.07764046756101,278,8.097934005797509,82.16829718041238,Yes,Kickstarter,24.08,No,Adults,Subscription,64
9764,Organized high-level attitude,Reid LLC,Startup,442193,385575,2023-04-24,2023-07-08,75,Active,1026,375.8,1722.98,GBP,JustGiving,Offline,No,66911,North America,Canada,Developed,Brunei Darussalam,Adamton,Dawn Nichols,14,brenda56@sanchez.biz,44962,9.552811665950657,285,3.91359165418233,26.431921902726675,No,Indiegogo,4.03,Yes,Youth,Crowdfunding,504
9765,Quality-focused object-oriented open system,Smith Ltd,Startup,57741,25020,2024-03-20,2024-07-26,128,Suspended,258,96.98,481.67,AUD,JustGiving,Offline,Yes,50132,Oceania,Melanesia,Underdeveloped,Bahrain,South Andrewton,Luis Stanton,7,hsmith@hotmail.com,233350,19.560248895418177,383,8.692930523628839,55.15736203606898,No,JustGiving,14.76,Yes,Adults,Subscription,482
9766,Multi-tiered contextually-based knowledgebase,Lynn Inc,Arts,479173,439194,2023-09-02,2024-01-21,141,Cancelled,762,576.37,1582.03,AUD,GoFundMe,Offline,Yes,6842,Africa,West Africa,Developed,Singapore,Peterville,Frank Black,20,djohnson@hotmail.com,630072,63.56238573547584,303,7.437872218072849,70.52180204001942,Yes,GoFundMe,7.74,Yes,Elderly,Crowdfunding,878
9767,Adaptive 3rdgeneration attitude,Miller PLC,Disaster Relief,24066,12390,2023-01-27,2023-07-13,167,Active,1589,7.8,27.93,INR,Indiegogo,Hybrid,No,36793,Europe,Western Europe,Developing,Sweden,Cooperburgh,Andrew Williams,24,zklein@gmail.com,957699,15.774686028680074,331,4.029129979599978,86.673230671403,Yes,GoFundMe,20.14,No,Elderly,Grants,868
9768,Integrated system-worthy superstructure,Griffin-Jensen,Education,402635,294912,2023-04-25,2023-10-11,169,Completed,500,589.82,2037.95,AUD,JustGiving,Offline,No,49469,Asia,South Asia,Underdeveloped,Greece,Deanborough,Timothy Lee,5,umeyers@powell-myers.com,783037,84.60223363214928,207,1.1842530641998195,55.246222200935215,No,JustGiving,22.17,No,Elderly,Subscription,422
9769,Diverse mobile success,Armstrong Inc,Climate,477907,112653,2024-03-22,2024-08-25,156,Cancelled,1153,97.7,361.84,GBP,GoFundMe,Online,Yes,64875,Africa,West Africa,Underdeveloped,Turks and Caicos Islands,North Jasmine,Jonathan Burke,23,david68@gmail.com,260074,3.700444172005568,87,4.006458778301891,23.687382074002716,No,Kickstarter,12.24,Yes,Elderly,Events,665
9770,Open-source fresh-thinking contingency,Turner Ltd,Health,89075,8709,2024-03-13,2024-05-02,50,Active,1797,4.85,10.49,GBP,JustGiving,Online,Yes,59032,Africa,North Africa,Developing,Guadeloupe,Kevinberg,Scott Hudson,21,jennifer27@english.com,712409,64.27769070337617,78,7.997306334062436,92.74551504500666,No,Kickstarter,17.91,No,Youth,Subscription,139
9771,Progressive tertiary monitoring,Brown LLC,Disaster Relief,183251,97817,2023-05-16,2023-09-23,130,Active,1365,71.66,116.93,INR,Kickstarter,Online,Yes,43857,Asia,Southeast Asia,Developed,France,Arroyobury,Kenneth Willis,12,lyonsrobert@hotmail.com,163911,24.01317626146533,403,4.309401326818766,2.797145299631365,Yes,GoFundMe,9.62,Yes,Elderly,Subscription,16
9772,Cross-group regional open system,Griffin Ltd,Arts,321013,284908,2022-10-17,2022-12-05,49,Suspended,461,618.02,3002.22,INR,Indiegogo,Hybrid,No,9518,Oceania,New Zealand,Underdeveloped,Tanzania,Donnastad,Erin Ortiz,8,mvasquez@hotmail.com,267607,62.45862454471285,358,8.273161398923234,6.063819668091064,Yes,Kickstarter,7.41,Yes,Adults,Crowdfunding,191
9773,Configurable zero administration moratorium,"Bryant, Bradford and Harrell",Startup,364547,154863,2022-07-30,2022-12-31,154,Suspended,1683,92.02,452.55,GBP,GoFundMe,Online,No,40018,Asia,East Asia,Underdeveloped,Costa Rica,Raymondhaven,Elizabeth Harris,22,browndanielle@michael.info,454521,11.955640900038322,63,2.7779747192093627,83.60891794116864,Yes,Indiegogo,19.53,No,Adults,Grants,349
9774,Right-sized systemic success,Green and Sons,Health,94277,82262,2024-04-08,2024-06-24,77,Active,154,534.17,1595.05,GBP,GoFundMe,Online,Yes,24194,Africa,West Africa,Developing,Saudi Arabia,West Amy,Sandra Thompson,6,grantmark@johnston.com,866170,73.64729051506802,321,8.146258762727003,61.219261941530135,Yes,JustGiving,27.4,No,Adults,Crowdfunding,697
9775,Synergistic attitude-oriented product,Hayes Inc,Disaster Relief,277220,273224,2024-01-10,2024-05-09,120,Active,1882,145.18,607.12,AUD,JustGiving,Hybrid,Yes,54970,Europe,Northern Europe,Developed,Aruba,Grantshire,Manuel Shepherd,22,hcase@green-nelson.com,225783,63.52599872963523,170,6.617278963861558,17.729167616096298,Yes,Kickstarter,8.83,No,Elderly,Grants,854
9776,Quality-focused intermediate model,"Maldonado, Wise and Walls",Climate,223849,17500,2023-08-31,2023-11-26,87,Suspended,544,32.17,71.84,USD,GoFundMe,Hybrid,Yes,62241,Europe,Southern Europe,Developing,Cameroon,Kimberlyshire,Janet Cook,25,christy00@kirby-montgomery.net,681544,65.04765384157675,328,4.500848276329082,55.02615901571923,No,JustGiving,19.97,No,Adults,Crowdfunding,523
9777,Focused zero-defect hierarchy,Thomas-Soto,Disaster Relief,356111,221014,2024-03-20,2024-07-28,130,Cancelled,1588,139.18,520.13,USD,Kickstarter,Hybrid,No,61727,Africa,East Africa,Underdeveloped,Botswana,East Scottstad,Raymond Dean,14,jeffreyowens@tucker-khan.com,983195,14.129617088146384,54,6.842833597474468,21.7541521149927,No,Kickstarter,7.05,Yes,Youth,Crowdfunding,487
9778,Progressive dedicated hub,"Salas, Scott and Burton",Arts,317801,99867,2022-12-10,2023-04-30,141,Cancelled,694,143.9,455.2,GBP,GoFundMe,Offline,No,72508,Europe,Southern Europe,Underdeveloped,Bolivia,South Monique,Kevin Turner PhD,16,anthonycollins@doyle.info,371789,73.85017342418865,243,9.103808142427003,79.88940894289883,Yes,GoFundMe,23.49,Yes,Youth,Crowdfunding,894
9779,Reverse-engineered content-based framework,Williams-Meyer,Climate,325638,146293,2022-10-27,2022-12-05,39,Completed,472,309.94,1081.43,USD,Kickstarter,Offline,Yes,49988,Asia,South Asia,Developing,Dominica,North Jacob,Rachel Rosales,13,moralesann@gmail.com,956276,75.85058143451899,369,9.226136935441891,63.23463220249438,No,Indiegogo,27.26,No,Elderly,Subscription,144
9780,Optional tangible system engine,Graham-Potter,Startup,193528,54366,2023-06-22,2023-07-30,38,Active,747,72.78,198.96,EUR,JustGiving,Online,No,99136,South America,Chile,Underdeveloped,Benin,Sonyashire,Kimberly Wallace,22,melissa89@yahoo.com,228028,33.06511571411798,459,7.748292437834031,64.22827862359902,No,Kickstarter,7.87,Yes,Youth,Subscription,826
9781,Innovative user-facing process improvement,"Henderson, Stevenson and Schultz",Disaster Relief,156087,66389,2024-03-14,2024-05-03,50,Suspended,1664,39.9,79.09,INR,Indiegogo,Offline,Yes,45612,Asia,East Asia,Developed,Sweden,Michellebury,Craig Davis,19,jack24@jones-chapman.net,666300,83.17829305530098,247,4.21687065436638,59.23849129778237,Yes,GoFundMe,18.56,No,Adults,Grants,713
9782,Cloned multi-tasking adapter,Maldonado-Mullins,Arts,426664,131890,2024-03-22,2024-07-08,108,Completed,610,216.21,1064.68,USD,JustGiving,Hybrid,Yes,8084,Europe,Northern Europe,Developing,China,Weaverville,Christopher Thomas,5,flopez@yahoo.com,138808,68.6506326425259,147,1.2527851058861006,53.31345254010894,No,JustGiving,13.79,Yes,Elderly,Crowdfunding,291
9783,Horizontal mission-critical budgetary management,Zuniga-Moore,Health,364831,296248,2022-04-19,2022-06-08,50,Completed,1879,157.66,388.33,GBP,JustGiving,Online,No,40719,South America,Argentina,Developed,Tajikistan,Jonesville,Gregory Levine,13,qgarcia@hotmail.com,507101,32.25644826228231,396,7.031897431525577,28.41229258599547,Yes,GoFundMe,12.14,No,Adults,Crowdfunding,832
9784,Seamless even-keeled capability,"Porter, Parsons and Reynolds",Climate,128774,74537,2023-10-12,2024-04-03,174,Suspended,1850,40.29,198.2,USD,Kickstarter,Online,No,46299,Africa,North Africa,Developing,Burkina Faso,Lake Saraberg,Jennifer Scott,4,rogersaimee@turner.com,587541,83.48212455074263,81,9.322034517739418,67.63786438496709,No,GoFundMe,20.71,No,Youth,Crowdfunding,300
9785,User-centric heuristic process improvement,Alvarado LLC,Arts,50651,29182,2022-10-28,2023-03-26,149,Active,1812,16.1,44.13,USD,Kickstarter,Hybrid,No,3374,Europe,Southern Europe,Underdeveloped,Nigeria,West Patricia,Rickey Houston,4,luisdavis@hotmail.com,588604,33.67404985456209,212,4.339154325235082,79.65559065968303,Yes,Kickstarter,28.42,No,Children,Crowdfunding,852
9786,Configurable actuating Internet solution,Young Group,Health,245844,179676,2023-07-31,2023-09-26,57,Active,438,410.22,1341.27,EUR,Kickstarter,Offline,Yes,44467,South America,Brazil,Developed,Costa Rica,West Rebecca,Robert King,2,pachecomichael@jones-mendez.biz,9902,20.245902325478692,6,9.21207651510742,90.11346923577568,Yes,Indiegogo,23.71,Yes,Elderly,Events,473
9787,Distributed static challenge,Harmon Group,Disaster Relief,5629,4216,2022-08-23,2022-10-18,56,Active,710,5.94,25.14,AUD,Kickstarter,Online,Yes,9069,Europe,Southern Europe,Developing,Trinidad and Tobago,North Kelly,Elizabeth Garcia,23,hfranklin@price.info,338122,65.24007124988137,42,7.654837224140884,27.01579331454066,No,JustGiving,20.8,Yes,Youth,Crowdfunding,692
9788,Exclusive interactive Local Area Network,Salas-Allison,Startup,201165,66375,2022-09-06,2022-11-21,76,Completed,754,88.03,342.14,EUR,Indiegogo,Offline,No,40627,Europe,Northern Europe,Developed,Seychelles,Robinsontown,Diana Johnston,1,teresa09@hooper.net,841133,49.34937599715511,123,5.199406718953597,78.4143635321972,No,Indiegogo,6.54,Yes,Children,Crowdfunding,121
9789,Organic mobile installation,Rodriguez Inc,Climate,278684,221338,2022-08-01,2022-11-19,110,Active,625,354.14,1014.98,GBP,Kickstarter,Online,Yes,47401,South America,Chile,Underdeveloped,Turkmenistan,Hoffmanchester,Luis Taylor,8,lucas79@hotmail.com,887845,41.601653050026876,490,4.075446273849607,91.84329827186002,No,Indiegogo,22.23,No,Youth,Events,216
9790,Cross-group eco-centric array,Allen-Mccullough,Disaster Relief,189730,77976,2024-01-29,2024-04-20,82,Active,1274,61.21,112.48,EUR,Indiegogo,Online,No,51460,South America,Chile,Developed,Poland,Banksview,Jennifer Douglas,20,christopherlopez@nguyen.com,966868,88.0036904712033,492,5.407119547549918,82.22967831465091,Yes,Kickstarter,6.6,No,Youth,Grants,768
9791,Proactive solution-oriented middleware,"Brewer, Hardy and Hurst",Arts,440968,348487,2023-12-09,2024-03-18,100,Completed,1164,299.39,664.13,INR,JustGiving,Hybrid,No,56471,Europe,Western Europe,Developed,Syrian Arab Republic,East Robert,Brianna Wilson,22,taylortiffany@velasquez.net,954773,62.54117011830607,239,9.142364776956757,53.752275287239,No,Kickstarter,10.3,No,Elderly,Grants,9
9792,Digitized radical policy,Miller Group,Arts,461904,389307,2024-03-31,2024-07-08,99,Cancelled,511,761.85,1462.61,AUD,Indiegogo,Offline,Yes,225,Europe,Southern Europe,Developed,Iraq,Tuckerborough,Brandon Perry,12,johnsonsusan@hotmail.com,103212,6.076772762186289,247,0.9603008227112719,73.335946475424,No,Kickstarter,6.77,No,Adults,Grants,859
9793,User-friendly dedicated project,Phillips Ltd,Education,350669,215488,2023-01-27,2023-03-31,63,Completed,247,872.42,1774.77,AUD,JustGiving,Online,Yes,89282,Asia,South Asia,Developing,Tokelau,Port Angelaside,Earl Mitchell,12,xbarnes@gmail.com,366344,53.609997854017564,86,9.017331393736466,42.51860494747892,Yes,GoFundMe,27.11,Yes,Youth,Subscription,32
9794,Integrated full-range system engine,Rocha and Sons,Climate,121950,116951,2022-06-16,2022-08-02,47,Active,1336,87.54,336.95,USD,JustGiving,Hybrid,No,36604,Oceania,New Zealand,Developed,British Virgin Islands,Michaelport,Denise Santiago,5,gvaldez@yahoo.com,245182,81.58419913069902,142,6.301216322260106,81.52311143388647,No,Indiegogo,28.93,No,Elderly,Grants,576
